block_id,deadline_s,episode_id,family,n_hbm,n_prefill,n_serving,pack_id,policy,policy_order,repeat,state_id,wan_mbps,capacity_inputs,decisions,completion_times,kv_count,replay_count,not_moved_count,achieved_relief_w,target_time_s,target_attained
918755279eb31f65,30,6ed653ea73794c8d,wan_prefill,0,1,0,large-r0,queue_haul,0,0,1928312aac0a1612,1000.0,"{""background_kind"": ""prefill"", ""background_output_forcing"": false, ""background_rps"": 1.0, ""baseline_kv_tokens"": 6208, ""baseline_work"": [0.3222051001808715, 0.010963635273827555], ""resources"": {""hbm"": 956944, ""prefill"": 20.333846994573857, ""service"": 20.004937936359028, ""wan"": 3750000000.0}, ""stack_provenance"": {""reset_end_ns"": 1694293669920827, ""reset_start_ns"": 1694293642226846, ""root"": ""/home/groups/ramr/gfw/coding-progress-ledger/agent-migrate/queue-haul/outputs/constrained-resource-a100-20260903/run/blocks/918755279eb31f65/testbed""}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0064456110040533865, ""vllm:num_requests_running"": 3.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 11.542239229, ""error"": null, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 11.678264082, ""error"": null, ""order"": 1, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 11.631978706, ""error"": null, ""order"": 2, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 11.678520569, ""error"": null, ""order"": 3, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 11.768774741, ""error"": null, ""order"": 4, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 11.814875688, ""error"": null, ""order"": 5, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 11.882544823, ""error"": null, ""order"": 6, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}, {""action"": ""kv_transfer"", ""completion_s"": 12.022223352, ""error"": null, ""order"": 7, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 11.542239229, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 12.022223352, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 11.814875688, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 11.678264082, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 11.882544823, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 11.631978706, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 11.678520569, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 11.768774741}",1,7,0,156.50014682302742,17.022223351999997,True
918755279eb31f65,30,ced9bfbb47155aae,wan_prefill,0,1,0,large-r0,kv_only,1,0,1928312aac0a1612,1000.0,"{""background_kind"": ""prefill"", ""background_output_forcing"": false, ""background_rps"": 1.0, ""baseline_kv_tokens"": 6208, ""baseline_work"": [0.32279615526754024, 0.010983747036159496], ""resources"": {""hbm"": 956944, ""prefill"": 20.31611534197379, ""service"": 19.986602930889006, ""wan"": 3750000000.0}, ""stack_provenance"": {""reset_end_ns"": 1694409636506011, ""reset_start_ns"": 1694409272087129, ""root"": ""/home/groups/ramr/gfw/coding-progress-ledger/agent-migrate/queue-haul/outputs/constrained-resource-a100-20260903/run/blocks/918755279eb31f65/testbed""}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0064456110040533865, ""vllm:num_requests_running"": 3.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""kv_transfer"", ""completion_s"": 7.198539084, ""error"": null, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""kv_transfer"", ""completion_s"": 15.24104048, ""error"": null, ""order"": 1, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""kv_transfer"", ""completion_s"": 21.0941652, ""error"": null, ""order"": 2, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 7.198539084, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 15.24104048, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 21.0941652}",3,0,5,39.53694268751926,,False
918755279eb31f65,30,1e87e8aac240f915,wan_prefill,0,1,0,large-r0,replay_only,2,0,1928312aac0a1612,1000.0,"{""background_kind"": ""prefill"", ""background_output_forcing"": false, ""background_rps"": 1.0, ""baseline_kv_tokens"": 6208, ""baseline_work"": [0.32295258788948705, 0.010989069950697442], ""resources"": {""hbm"": 956944, ""prefill"": 20.31142236331539, ""service"": 19.981750264794467, ""wan"": 3750000000.0}, ""stack_provenance"": {""reset_end_ns"": 1694474792295644, ""reset_start_ns"": 1694474642468558, ""root"": ""/home/groups/ramr/gfw/coding-progress-ledger/agent-migrate/queue-haul/outputs/constrained-resource-a100-20260903/run/blocks/918755279eb31f65/testbed""}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0064456110040533865, ""vllm:num_requests_running"": 3.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 10.996556466, ""error"": null, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 11.089958611, ""error"": null, ""order"": 1, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 11.13761949, ""error"": null, ""order"": 2, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 11.138391422, ""error"": null, ""order"": 3, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 11.231745458, ""error"": null, ""order"": 4, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 11.603761994, ""error"": null, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 11.231942666, ""error"": null, ""order"": 6, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 10.996556466, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 11.603761994, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 11.231942666, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 11.089958611, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 11.13761949, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 11.138391422, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 11.231745458}",0,7,1,124.83839189719741,,False
918755279eb31f65,30,a7018f795df5ccb1,wan_prefill,0,1,0,large-r0,per_session_greedy,3,0,1928312aac0a1612,1000.0,"{""background_kind"": ""prefill"", ""background_output_forcing"": false, ""background_rps"": 1.0, ""baseline_kv_tokens"": 6208, ""baseline_work"": [0.33249362425757545, 0.011313721679721363], ""resources"": {""hbm"": 956944, ""prefill"": 20.025191272272735, ""service"": 19.685779621881096, ""wan"": 3750000000.0}, ""stack_provenance"": {""reset_end_ns"": 1694586788782221, ""reset_start_ns"": 1694586451890899, ""root"": ""/home/groups/ramr/gfw/coding-progress-ledger/agent-migrate/queue-haul/outputs/constrained-resource-a100-20260903/run/blocks/918755279eb31f65/testbed""}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0064456110040533865, ""vllm:num_requests_running"": 3.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 12.856998869, ""error"": null, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 12.947680923, ""error"": null, ""order"": 1, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 13.084267943, ""error"": null, ""order"": 2, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 12.996425243, ""error"": null, ""order"": 3, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 12.996572452, ""error"": null, ""order"": 4, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 13.151130486, ""error"": null, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 13.128188898, ""error"": null, ""order"": 6, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 13.172903276, ""error"": null, ""order"": 7, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 12.856998869, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 13.151130486, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 13.128188898, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 12.947680923, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 13.172903276, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 13.084267943, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 12.996425243, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 12.996572452}",0,8,0,156.50014682302742,18.172903276,True
918755279eb31f65,30,31346673e8860003,wan_prefill,0,1,0,large-r0,greedy,4,0,1928312aac0a1612,1000.0,"{""background_kind"": ""prefill"", ""background_output_forcing"": false, ""background_rps"": 1.0, ""baseline_kv_tokens"": 6208, ""baseline_work"": [0.3328500170982887, 0.011325848617245289], ""resources"": {""hbm"": 956944, ""prefill"": 20.01449948705134, ""service"": 19.67472402853398, ""wan"": 3750000000.0}, ""stack_provenance"": {""reset_end_ns"": 1694709987660286, ""reset_start_ns"": 1694709632334646, ""root"": ""/home/groups/ramr/gfw/coding-progress-ledger/agent-migrate/queue-haul/outputs/constrained-resource-a100-20260903/run/blocks/918755279eb31f65/testbed""}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0064456110040533865, ""vllm:num_requests_running"": 3.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 11.543252028, ""error"": null, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 11.499981723, ""error"": null, ""order"": 1, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 11.500763895, ""error"": null, ""order"": 2, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 11.632706192, ""error"": null, ""order"": 3, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 11.679703603, ""error"": null, ""order"": 4, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 11.681275038, ""error"": null, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 11.845182006, ""error"": null, ""order"": 6, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""kv_transfer"", ""completion_s"": 11.948372122, ""error"": null, ""order"": 7, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 11.543252028, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 11.681275038, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 11.845182006, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 11.499981723, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 11.948372122, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 11.500763895, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 11.632706192, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 11.679703603}",1,7,0,156.50014682302742,16.948372122000002,True
269210b7171872ca,30,d55b4cf94140ffb8,wan_prefill,0,1,0,large-r0,per_session_greedy,0,1,1928312aac0a1612,1000.0,"{""background_kind"": ""prefill"", ""background_output_forcing"": false, ""background_rps"": 1.0, ""baseline_kv_tokens"": 6208, ""baseline_work"": [0.32274030845956136, 0.010981846743353625], ""resources"": {""hbm"": 956944, ""prefill"": 20.31779074621316, ""service"": 19.98833534391255, ""wan"": 3750000000.0}, ""stack_provenance"": {""reset_end_ns"": 1695006225630175, ""reset_start_ns"": 1695006194196259, ""root"": ""/home/groups/ramr/gfw/coding-progress-ledger/agent-migrate/queue-haul/outputs/constrained-resource-a100-20260903/run/blocks/269210b7171872ca-attempt-1/testbed""}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0064456110040533865, ""vllm:num_requests_running"": 3.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 12.858376986, ""error"": null, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 12.945249911, ""error"": null, ""order"": 1, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 12.992468088, ""error"": null, ""order"": 2, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 12.992942054, ""error"": null, ""order"": 3, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 13.125208123, ""error"": null, ""order"": 4, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 13.10210142, ""error"": null, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 13.127619891, ""error"": null, ""order"": 6, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""replay"", ""completion_s"": 13.235698147, ""error"": null, ""order"": 7, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 12.858376986, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 13.10210142, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 13.127619891, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 12.945249911, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 13.235698147, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 12.992468088, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 12.992942054, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 13.125208123}",0,8,0,156.50014682302742,18.235698147,True
269210b7171872ca,30,1f75246727831e59,wan_prefill,0,1,0,large-r0,greedy,1,1,1928312aac0a1612,1000.0,"{""background_kind"": ""prefill"", ""background_output_forcing"": false, ""background_rps"": 1.0, ""baseline_kv_tokens"": 6208, ""baseline_work"": [0.32275661630065944, 0.010982401648356068], ""resources"": {""hbm"": 956944, ""prefill"": 20.317301510980215, ""service"": 19.987829461529536, ""wan"": 3750000000.0}, ""stack_provenance"": {""reset_end_ns"": 1695129283152321, ""reset_start_ns"": 1695129061954386, ""root"": ""/home/groups/ramr/gfw/coding-progress-ledger/agent-migrate/queue-haul/outputs/constrained-resource-a100-20260903/run/blocks/269210b7171872ca-attempt-1/testbed""}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0064456110040533865, ""vllm:num_requests_running"": 3.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 11.443147048, ""error"": null, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 11.532403201, ""error"": null, ""order"": 1, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 11.578570438, ""error"": null, ""order"": 2, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 11.578409089, ""error"": null, ""order"": 3, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 11.709959745, ""error"": null, ""order"": 4, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 11.687729924, ""error"": null, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 11.755208401, ""error"": null, ""order"": 6, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""kv_transfer"", ""completion_s"": 11.872927406, ""error"": null, ""order"": 7, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 11.443147048, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 11.687729924, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 11.755208401, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 11.532403201, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 11.872927406, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 11.578570438, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 11.578409089, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 11.709959745}",1,7,0,156.50014682302742,16.872927406000002,True
269210b7171872ca,30,79ef562264df8bd0,wan_prefill,0,1,0,large-r0,replay_only,2,1,1928312aac0a1612,1000.0,"{""background_kind"": ""prefill"", ""background_output_forcing"": false, ""background_rps"": 1.0, ""baseline_kv_tokens"": 6208, ""baseline_work"": [0.3221063757660178, 0.010960275989705514], ""resources"": {""hbm"": 956944, ""prefill"": 20.336808727019463, ""service"": 20.008000447328303, ""wan"": 3750000000.0}, ""stack_provenance"": {""reset_end_ns"": 1695244027141507, ""reset_start_ns"": 1695243801731109, ""root"": ""/home/groups/ramr/gfw/coding-progress-ledger/agent-migrate/queue-haul/outputs/constrained-resource-a100-20260903/run/blocks/269210b7171872ca-attempt-1/testbed""}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0064456110040533865, ""vllm:num_requests_running"": 3.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 11.043301588, ""error"": null, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 10.995918262, ""error"": null, ""order"": 1, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 11.041905441, ""error"": null, ""order"": 2, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 11.089894662, ""error"": null, ""order"": 3, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 11.181543193, ""error"": null, ""order"": 4, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 11.674044879, ""error"": null, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 11.357661973, ""error"": null, ""order"": 6, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 11.043301588, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 11.674044879, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 11.357661973, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 10.995918262, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 11.041905441, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 11.089894662, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 11.181543193}",0,7,1,124.83839189719741,,False
269210b7171872ca,30,ffb72dfb499898c2,wan_prefill,0,1,0,large-r0,queue_haul,3,1,1928312aac0a1612,1000.0,"{""background_kind"": ""prefill"", ""background_output_forcing"": false, ""background_rps"": 1.0, ""baseline_kv_tokens"": 6208, ""baseline_work"": [0.3229591565859256, 0.01098929346296319], ""resources"": {""hbm"": 956944, ""prefill"": 20.311225302422233, ""service"": 19.981546498533337, ""wan"": 3750000000.0}, ""stack_provenance"": {""reset_end_ns"": 1695355855790614, ""reset_start_ns"": 1695355665710055, ""root"": ""/home/groups/ramr/gfw/coding-progress-ledger/agent-migrate/queue-haul/outputs/constrained-resource-a100-20260903/run/blocks/269210b7171872ca-attempt-1/testbed""}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0064456110040533865, ""vllm:num_requests_running"": 3.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""replay"", ""completion_s"": 11.559726618, ""error"": null, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""replay"", ""completion_s"": 11.558862057, ""error"": null, ""order"": 1, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""replay"", ""completion_s"": 11.60227644, ""error"": null, ""order"": 2, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}, {""action"": ""replay"", ""completion_s"": 11.602493778, ""error"": null, ""order"": 3, ""session_id"": ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa""}, {""action"": ""replay"", ""completion_s"": 11.69080197, ""error"": null, ""order"": 4, ""session_id"": ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5""}, {""action"": ""replay"", ""completion_s"": 11.758469866, ""error"": null, ""order"": 5, ""session_id"": ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766""}, {""action"": ""replay"", ""completion_s"": 11.734972396, ""error"": null, ""order"": 6, ""session_id"": ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb""}, {""action"": ""kv_transfer"", ""completion_s"": 11.893245243, ""error"": null, ""order"": 7, ""session_id"": ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 11.559726618, ""claude:92cc24b6-ac8d-5231-bb2d-33b876557766"": 11.758469866, ""claude:d822a508-dc39-797d-a37d-fa6552fdb8bb"": 11.734972396, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 11.558862057, ""claude:eaad8d63-63bf-7139-f930-0ef47fa45253"": 11.893245243, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 11.60227644, ""codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa"": 11.602493778, ""codex:e381cc89-38ef-e67e-79b9-4b800369b4f5"": 11.69080197}",1,7,0,156.50014682302742,16.893245243000003,True
269210b7171872ca,30,d4dc813c74f7d56b,wan_prefill,0,1,0,large-r0,kv_only,4,1,1928312aac0a1612,1000.0,"{""background_kind"": ""prefill"", ""background_output_forcing"": false, ""background_rps"": 1.0, ""baseline_kv_tokens"": 6208, ""baseline_work"": [0.32283088184034253, 0.010984928673192243], ""resources"": {""hbm"": 956944, ""prefill"": 20.315073544789726, ""service"": 19.98552568459396, ""wan"": 3750000000.0}, ""stack_provenance"": {""reset_end_ns"": 1695470574639291, ""reset_start_ns"": 1695470361296073, ""root"": ""/home/groups/ramr/gfw/coding-progress-ledger/agent-migrate/queue-haul/outputs/constrained-resource-a100-20260903/run/blocks/269210b7171872ca-attempt-1/testbed""}, ""telemetry"": {""vllm:gpu_cache_usage_perc"": 0.0064456110040533865, ""vllm:num_requests_running"": 3.0, ""vllm:num_requests_waiting"": 0.0}, ""wan_mbps"": 1000.0}","[{""action"": ""kv_transfer"", ""completion_s"": 7.241757665, ""error"": null, ""order"": 0, ""session_id"": ""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0""}, {""action"": ""kv_transfer"", ""completion_s"": 15.494897095, ""error"": null, ""order"": 1, ""session_id"": ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287""}, {""action"": ""kv_transfer"", ""completion_s"": 21.230731422, ""error"": null, ""order"": 2, ""session_id"": ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e""}]","{""claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0"": 7.241757665, ""claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287"": 15.494897095, ""codex:1229e212-7c9e-fc46-e948-4c87690d9e5e"": 21.230731422}",3,0,5,39.53694268751926,,False
