step,complete_weight,active_weight,progress,complete_leaf_count,active_leaf_count
0,0,0,0.0,0,0
1,0,1.0,0.0,0,1
2,1.0,2.0,0.5,1,2
3,1.0,3.0,0.3333333333333333,1,3
4,1.0,4.0,0.25,1,4
5,1.0,5.0,0.2,1,5
6,2.0,6.0,0.3333333333333333,2,6
7,2.0,7.0,0.2857142857142857,2,7
8,3.0,8.0,0.375,3,8
9,3.0,9.0,0.3333333333333333,3,9
10,3.0,10.0,0.3,3,10
11,4.0,11.0,0.36363636363636365,4,11
12,4.0,12.0,0.3333333333333333,4,12
13,4.0,13.0,0.3076923076923077,4,13
14,4.0,14.0,0.2857142857142857,4,14
15,4.0,15.0,0.26666666666666666,4,15
16,5.0,16.0,0.3125,5,16
17,5.0,17.0,0.29411764705882354,5,17
18,6.0,18.0,0.3333333333333333,6,18
19,6.0,19.0,0.3157894736842105,6,19
20,7.0,20.0,0.35,7,20
21,7.0,21.0,0.3333333333333333,7,21
22,8.0,22.0,0.36363636363636365,8,22
23,8.0,23.0,0.34782608695652173,8,23
24,8.0,24.0,0.3333333333333333,8,24
25,8.0,25.0,0.32,8,25
26,9.0,26.0,0.34615384615384615,9,26
27,9.0,27.0,0.3333333333333333,9,27
28,10.0,28.0,0.35714285714285715,10,28
29,10.0,29.0,0.3448275862068966,10,29
30,10.0,30.0,0.3333333333333333,10,30
31,11.0,31.0,0.3548387096774194,11,31
32,11.0,32.0,0.34375,11,32
33,11.0,33.0,0.3333333333333333,11,33
34,11.0,34.0,0.3235294117647059,11,34
35,11.0,35.0,0.3142857142857143,11,35
36,11.0,36.0,0.3055555555555556,11,36
37,11.0,37.0,0.2972972972972973,11,37
38,11.0,38.0,0.2894736842105263,11,38
39,11.0,39.0,0.28205128205128205,11,39
40,11.0,40.0,0.275,11,40
41,11.0,41.0,0.2682926829268293,11,41
42,10.0,42.0,0.23809523809523808,10,42
