run_id,step,event_index,event_type,subtask_id,coding_progress,overall_progress,active_coding_weight,completed_coding_weight,active_overall_weight,completed_overall_weight,active_coding_leaves,completed_coding_leaves,active_overall_leaves,completed_overall_leaves,num_splits_so_far,num_reopens_so_far,num_invalidations_so_far,delta_coding_progress,delta_overall_progress,coding_drop_source,overall_drop_source,final_success,final_success_source,native_coding_progress,native_overall_progress,native_active_coding_weight,native_completed_coding_weight,native_active_overall_weight,native_completed_overall_weight,native_active_coding_leaves,native_completed_coding_leaves,native_active_overall_leaves,native_completed_overall_leaves,native_delta_coding_progress,native_delta_overall_progress,native_coding_drop_source,native_overall_drop_source,category_resolution_mode,category_overrides_applied,product_progress,validation_progress,investigation_progress,step_added_subtasks,step_split_events,step_reopen_events,step_invalidation_events,step_product_completes,step_validation_completes,step_investigation_completes,step_strong_completions,step_manual_only_completions,steps_since_progress_increase,steps_since_completion,steps_since_subtask_added,cum_strong_completions,cum_manual_only_completions,elapsed_seconds,seconds_since_last_event,seconds_since_progress_increase,events_per_minute
hermes_pilot_h5_003,3,2,update_status,S1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,1.0,1.0,none,none,,unknown,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,none,none,native,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4e-05,5.4e-05,0.0,2222222.2222222225
hermes_pilot_h5_003,6,3,add_subtask,S2,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,0,0,0,-0.5,-0.5,investigation,investigation,,unknown,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,-0.5,-0.5,investigation,investigation,native,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5e-05,1.1e-05,1.1e-05,2769230.7692307695
hermes_pilot_h5_003,7,4,update_status,S2,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,0,0,0,0.5,0.5,none,none,,unknown,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,0.5,0.5,none,none,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9e-05,2.4e-05,0.0,2696629.2134831464
hermes_pilot_h5_003,8,5,add_subtask,S3,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,0,0,0,-0.33333333333333337,-0.33333333333333337,validation,validation,,unknown,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,-0.33333333333333337,-0.33333333333333337,validation,validation,native,0,0.0,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7e-05,8e-06,8e-06,3092783.505154639
hermes_pilot_h5_003,11,6,update_status,S3,1.0,1.0,3.0,3.0,3.0,3.0,3,3,3,3,0,0,0,0.33333333333333337,0.33333333333333337,none,none,,unknown,1.0,1.0,3.0,3.0,3.0,3.0,3,3,3,3,0.33333333333333337,0.33333333333333337,none,none,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128,3.1e-05,0.0,4054054.054054054
hermes_pilot_h5_003,12,7,add_subtask,S4,0.75,0.75,4.0,3.0,4.0,3.0,4,3,4,3,0,0,0,-0.25,-0.25,investigation,investigation,,unknown,0.75,0.75,4.0,3.0,4.0,3.0,4,3,4,3,-0.25,-0.25,investigation,investigation,native,0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135,7e-06,7e-06,4285714.285714286
hermes_pilot_h5_003,29,8,update_status,S4,1.0,1.0,4.0,4.0,4.0,4.0,4,4,4,4,0,0,0,0.25,0.25,none,none,,unknown,1.0,1.0,4.0,4.0,4.0,4.0,4,4,4,4,0.25,0.25,none,none,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434,0.000299,0.0,869565.2173913043
hermes_pilot_h5_003,30,9,add_subtask,S5,0.8,0.8,5.0,4.0,5.0,4.0,5,4,5,4,0,0,0,-0.19999999999999996,-0.19999999999999996,validation,validation,,unknown,0.8,0.8,5.0,4.0,5.0,4.0,5,4,5,4,-0.19999999999999996,-0.19999999999999996,validation,validation,native,0,0.0,0.6666666666666666,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000443,9e-06,9e-06,867052.0231213872
hermes_pilot_h5_003,33,10,update_status,S5,1.0,1.0,5.0,5.0,5.0,5.0,5,5,5,5,0,0,0,0.19999999999999996,0.19999999999999996,none,none,,unknown,1.0,1.0,5.0,5.0,5.0,5.0,5,5,5,5,0.19999999999999996,0.19999999999999996,none,none,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468,2.5e-05,0.0,882352.9411764706
hermes_pilot_h5_003,34,11,add_subtask,S6,0.8333333333333334,0.8333333333333334,6.0,5.0,6.0,5.0,6,5,6,5,0,0,0,-0.16666666666666663,-0.16666666666666663,investigation,investigation,,unknown,0.8333333333333334,0.8333333333333334,6.0,5.0,6.0,5.0,6,5,6,5,-0.16666666666666663,-0.16666666666666663,investigation,investigation,native,0,0.0,1.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475,7e-06,7e-06,882352.9411764706
hermes_pilot_h5_003,35,12,update_status,S6,1.0,1.0,6.0,6.0,6.0,6.0,6,6,6,6,0,0,0,0.16666666666666663,0.16666666666666663,none,none,,unknown,1.0,1.0,6.0,6.0,6.0,6.0,6,6,6,6,0.16666666666666663,0.16666666666666663,none,none,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000491,1.6e-05,0.0,5263157.894736842
hermes_pilot_h5_003,36,13,add_subtask,S7,0.8571428571428571,0.8571428571428571,7.0,6.0,7.0,6.0,7,6,7,6,0,0,0,-0.1428571428571429,-0.1428571428571429,validation,validation,,unknown,0.8571428571428571,0.8571428571428571,7.0,6.0,7.0,6.0,7,6,7,6,-0.1428571428571429,-0.1428571428571429,validation,validation,native,0,0.0,0.75,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498,7e-06,7e-06,5454545.454545454
hermes_pilot_h5_003,39,14,update_status,S7,1.0,1.0,7.0,7.0,7.0,7.0,7,7,7,7,0,0,0,0.1428571428571429,0.1428571428571429,none,none,,unknown,1.0,1.0,7.0,7.0,7.0,7.0,7,7,7,7,0.1428571428571429,0.1428571428571429,none,none,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000553,5.5e-05,0.0,3529411.7647058824
hermes_pilot_h5_003,40,15,add_subtask,S8,0.875,0.875,8.0,7.0,8.0,7.0,8,7,8,7,0,0,0,-0.125,-0.125,product,product,,unknown,0.875,0.875,8.0,7.0,8.0,7.0,8,7,8,7,-0.125,-0.125,product,product,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000561,8e-06,8e-06,3488372.093023256
hermes_pilot_h5_003,51,16,update_status,S8,1.0,1.0,8.0,8.0,8.0,8.0,8,8,8,8,0,0,0,0.125,0.125,none,none,,unknown,1.0,1.0,8.0,8.0,8.0,8.0,8,8,8,8,0.125,0.125,none,none,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000675,0.000114,0.0,1630434.7826086956
hermes_pilot_h5_004,0,0,init,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,,unknown,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
hermes_pilot_h5_004,2,1,add_subtask,S1,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0,0,0,0.0,0.0,none,none,,unknown,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,
hermes_pilot_h5_004,9,2,update_status,S1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,1.0,1.0,none,none,,unknown,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,none,none,native,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156,0.000156,0.0,769230.7692307692
hermes_pilot_h5_004,10,3,add_subtask,S2,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,0,0,0,-0.5,-0.5,validation,validation,,unknown,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,-0.5,-0.5,validation,validation,native,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168,1.2e-05,1.2e-05,1071428.5714285714
hermes_pilot_h5_004,11,4,update_status,S2,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,0,0,0,0.5,0.5,none,none,,unknown,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,0.5,0.5,none,none,native,0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197,2.9e-05,0.0,1218274.111675127
hermes_pilot_h5_004,12,5,add_subtask,S3,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,0,0,0,-0.33333333333333337,-0.33333333333333337,product,product,,unknown,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,-0.33333333333333337,-0.33333333333333337,product,product,native,0,0.5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205,8e-06,8e-06,1463414.6341463416
hermes_pilot_h5_004,15,6,update_status,S3,1.0,1.0,3.0,3.0,3.0,3.0,3,3,3,3,0,0,0,0.33333333333333337,0.33333333333333337,none,none,,unknown,1.0,1.0,3.0,3.0,3.0,3.0,3,3,3,3,0.33333333333333337,0.33333333333333337,none,none,native,0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237,3.2e-05,0.0,3703703.703703704
hermes_pilot_h5_004,16,7,add_subtask,S4,0.75,0.75,4.0,3.0,4.0,3.0,4,3,4,3,0,0,0,-0.25,-0.25,investigation,investigation,,unknown,0.75,0.75,4.0,3.0,4.0,3.0,4,3,4,3,-0.25,-0.25,investigation,investigation,native,0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245,8e-06,8e-06,3896103.896103896
hermes_pilot_h5_004,25,8,update_status,S4,1.0,1.0,4.0,4.0,4.0,4.0,4,4,4,4,0,0,0,0.25,0.25,none,none,,unknown,1.0,1.0,4.0,4.0,4.0,4.0,4,4,4,4,0.25,0.25,none,none,native,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441,0.000196,0.0,1229508.1967213114
hermes_pilot_h5_005,0,0,init,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,,unknown,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
hermes_pilot_h5_005,2,1,add_subtask,S1,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0,0,0,0.0,0.0,none,none,,unknown,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,
hermes_pilot_h5_005,5,2,update_status,S1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,1.0,1.0,none,none,,unknown,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,none,none,native,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0,1200000.0
hermes_pilot_h5_005,6,3,add_subtask,S2,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,0,0,0,-0.5,-0.5,validation,validation,,unknown,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,-0.5,-0.5,validation,validation,native,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111,1.1e-05,1.1e-05,1621621.6216216215
hermes_pilot_h5_005,8,4,add_subtask,S3,0.3333333333333333,0.3333333333333333,3.0,1.0,3.0,1.0,3,1,3,1,0,0,0,-0.16666666666666669,-0.16666666666666669,investigation,investigation,,unknown,0.3333333333333333,0.3333333333333333,3.0,1.0,3.0,1.0,3,1,3,1,-0.16666666666666669,-0.16666666666666669,investigation,investigation,native,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124,1.3e-05,2.4e-05,1935483.870967742
hermes_pilot_h5_005,9,5,update_status,S3,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,0,0,0,0.3333333333333333,0.3333333333333333,none,none,,unknown,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,0.3333333333333333,0.3333333333333333,none,none,native,0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149,2.5e-05,0.0,2013422.8187919466
hermes_pilot_h5_005,10,6,add_subtask,S4,0.5,0.5,4.0,2.0,4.0,2.0,4,2,4,2,0,0,0,-0.16666666666666663,-0.16666666666666663,validation,validation,,unknown,0.5,0.5,4.0,2.0,4.0,2.0,4,2,4,2,-0.16666666666666663,-0.16666666666666663,validation,validation,native,0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156,7e-06,7e-06,5357142.857142857
hermes_pilot_h5_005,17,7,update_status,S4,0.75,0.75,4.0,3.0,4.0,3.0,4,3,4,3,0,0,0,0.25,0.25,none,none,,unknown,0.75,0.75,4.0,3.0,4.0,3.0,4,3,4,3,0.25,0.25,none,none,native,0,1.0,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218,6.2e-05,0.0,2803738.3177570095
hermes_pilot_h5_005,18,8,add_subtask,S5,0.75,0.6,4.0,3.0,5.0,3.0,4,3,5,3,0,0,0,0.0,-0.15000000000000002,none,artifact,,unknown,0.75,0.6,4.0,3.0,5.0,3.0,4,3,5,3,0.0,-0.15000000000000002,none,artifact,native,0,1.0,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236,1.8e-05,1.8e-05,2678571.4285714286
hermes_pilot_h5_005,25,9,update_status,S5,0.75,0.8,4.0,3.0,5.0,4.0,4,3,5,4,0,0,0,0.0,0.20000000000000007,none,none,,unknown,0.75,0.8,4.0,3.0,5.0,4.0,4,3,5,4,0.0,0.20000000000000007,none,none,native,0,1.0,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337,0.000101,0.000119,1595744.680851064
hermes_pilot_h5_006,0,0,init,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,,unknown,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
hermes_pilot_h5_006,2,1,add_subtask,S1,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0,0,0,0.0,0.0,none,none,,unknown,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,
hermes_pilot_h5_006,13,2,update_status,S1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,1.0,1.0,none,none,,unknown,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,none,none,native,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148,0.000148,0.0,810810.8108108108
hermes_pilot_h5_007,0,0,init,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,,unknown,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
hermes_pilot_h5_007,2,1,add_subtask,S1,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0,0,0,0.0,0.0,none,none,,unknown,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,
hermes_pilot_h5_007,15,2,update_status,S1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,1.0,1.0,none,none,,unknown,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,none,none,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478,0.000478,0.0,251046.02510460248
hermes_pilot_h5_007,16,3,add_subtask,S2,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,0,0,0,-0.5,-0.5,validation,validation,,unknown,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,-0.5,-0.5,validation,validation,native,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049,1.2e-05,1.2e-05,367346.93877551024
hermes_pilot_h5_007,17,4,update_status,S2,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,0,0,0,0.5,0.5,none,none,,unknown,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,0.5,0.5,none,none,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000503,1.3e-05,0.0,477137.1769383698
hermes_pilot_h5_007,18,5,add_subtask,S3,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,0,0,0,-0.33333333333333337,-0.33333333333333337,investigation,investigation,,unknown,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,-0.33333333333333337,-0.33333333333333337,investigation,investigation,native,0,0.0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511,8e-06,8e-06,587084.1487279844
hermes_pilot_h5_007,23,6,update_status,S3,1.0,1.0,3.0,3.0,3.0,3.0,3,3,3,3,0,0,0,0.33333333333333337,0.33333333333333337,none,none,,unknown,1.0,1.0,3.0,3.0,3.0,3.0,3,3,3,3,0.33333333333333337,0.33333333333333337,none,none,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000641,0.00013,0.0,1840490.797546012
hermes_pilot_h5_007,24,7,add_subtask,S4,0.75,0.75,4.0,3.0,4.0,3.0,4,3,4,3,0,0,0,-0.25,-0.25,validation,validation,,unknown,0.75,0.75,4.0,3.0,4.0,3.0,4,3,4,3,-0.25,-0.25,validation,validation,native,0,0.0,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000651,1e-05,1e-05,1863354.0372670805
hermes_pilot_h5_007,25,8,update_status,S4,1.0,1.0,4.0,4.0,4.0,4.0,4,4,4,4,0,0,0,0.25,0.25,none,none,,unknown,1.0,1.0,4.0,4.0,4.0,4.0,4,4,4,4,0.25,0.25,none,none,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000664,1.3e-05,0.0,1863354.0372670805
hermes_pilot_h5_007,26,9,add_subtask,S5,0.8,0.8,5.0,4.0,5.0,4.0,5,4,5,4,0,0,0,-0.19999999999999996,-0.19999999999999996,investigation,investigation,,unknown,0.8,0.8,5.0,4.0,5.0,4.0,5,4,5,4,-0.19999999999999996,-0.19999999999999996,investigation,investigation,native,0,0.0,1.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674,1e-05,1e-05,1840490.797546012
hermes_pilot_h5_007,29,10,update_status,S5,1.0,1.0,5.0,5.0,5.0,5.0,5,5,5,5,0,0,0,0.19999999999999996,0.19999999999999996,none,none,,unknown,1.0,1.0,5.0,5.0,5.0,5.0,5,5,5,5,0.19999999999999996,0.19999999999999996,none,none,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000717,4.3e-05,0.0,3947368.4210526315
hermes_pilot_h5_008,0,0,init,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,,unknown,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
hermes_pilot_h5_008,2,1,add_subtask,S1,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0,0,0,0.0,0.0,none,none,,unknown,0.0,0.0,1.0,0,1.0,0,1,0,1,0,0.0,0.0,none,none,native,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,
hermes_pilot_h5_008,3,2,update_status,S1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,1.0,1.0,none,none,,unknown,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,none,none,native,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2e-05,4.2e-05,0.0,2857142.8571428573
hermes_pilot_h5_008,4,3,add_subtask,S2,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,0,0,0,-0.5,-0.5,investigation,investigation,,unknown,0.5,0.5,2.0,1.0,2.0,1.0,2,1,2,1,-0.5,-0.5,investigation,investigation,native,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4e-05,1.2e-05,1.2e-05,3333333.3333333335
hermes_pilot_h5_008,5,4,update_status,S2,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,0,0,0,0.5,0.5,none,none,,unknown,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,2,0.5,0.5,none,none,native,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6e-05,3.2e-05,0.0,2790697.674418605
hermes_pilot_h5_008,6,5,add_subtask,S3,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,0,0,0,-0.33333333333333337,-0.33333333333333337,validation,validation,,unknown,0.6666666666666666,0.6666666666666666,3.0,2.0,3.0,2.0,3,2,3,2,-0.33333333333333337,-0.33333333333333337,validation,validation,native,0,0.0,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4e-05,8e-06,8e-06,3191489.361702128
hermes_pilot_h5_008,8,6,add_subtask,S4,0.5,0.5,4.0,2.0,4.0,2.0,4,2,4,2,0,0,0,-0.16666666666666663,-0.16666666666666663,investigation,investigation,,unknown,0.5,0.5,4.0,2.0,4.0,2.0,4,2,4,2,-0.16666666666666663,-0.16666666666666663,investigation,investigation,native,0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106,1.2e-05,2e-05,4687500.0
