run_id,step,active_leaf_count,active_coding_leaf_count,active_validation_leaf_count,completed_leaf_count,coding_progress,validation_progress,num_reopens_so_far,num_invalidations_so_far,largest_progress_drop_so_far,num_splits_so_far,steps_since_new_subtask,denominator_growth_so_far,steps_since_completion,blocked_leaf_count,repeated_observation_loop_flag,validation_started,validation_complete,validation_failed,submit_without_validation,strong_completion_count,manual_only_completion_count,weak_product_completion_count,label_final_success,label_finish_step,label_success_by_horizon,label_shape_tags
hermes_pilot_h5_003,25,2,2,1,2,0.5,0.5,0,0,0.166667,0,13,3,14,2,false,true,true,true,false,0,2,0,,51,false,stuck_loop
hermes_pilot_h5_003,30,3,3,2,2,0.4,0.333333,0,0,0.166667,0,0,4,19,2,false,true,true,true,false,0,2,0,,51,false,stuck_loop
hermes_pilot_h5_003,33,2,2,1,3,0.6,0.666667,0,0,0.166667,0,3,4,0,2,false,true,true,true,false,0,3,0,,51,false,stuck_loop
hermes_pilot_h5_003,34,3,3,1,3,0.5,0.666667,0,0,0.166667,0,0,5,1,2,false,true,true,true,false,0,3,0,,51,false,stuck_loop
hermes_pilot_h5_003,35,2,2,1,4,0.666667,0.666667,0,0,0.166667,0,1,5,0,2,false,true,true,true,false,0,4,0,,51,false,stuck_loop
hermes_pilot_h5_003,36,3,3,2,4,0.571429,0.5,0,0,0.166667,0,0,6,1,2,false,true,true,true,false,0,4,0,,51,false,stuck_loop
hermes_pilot_h5_003,39,2,2,1,5,0.714286,0.75,0,0,0.166667,0,3,6,0,2,false,true,true,true,false,0,5,0,,51,false,stuck_loop
hermes_pilot_h5_003,40,3,3,1,5,0.625,0.75,0,0,0.166667,0,0,7,1,2,false,true,true,true,false,0,5,0,,51,false,stuck_loop
hermes_pilot_h5_003,51,2,2,1,6,0.75,0.75,0,0,0.166667,0,11,7,0,2,false,true,true,true,false,0,6,1,,51,false,stuck_loop
hermes_pilot_h5_004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,27,false,stuck_loop
hermes_pilot_h5_004,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,27,false,stuck_loop
hermes_pilot_h5_004,9,0,0,0,1,1,0,0,0,0,0,7,0,0,0,false,false,false,false,false,0,1,1,,27,false,stuck_loop
hermes_pilot_h5_004,10,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,27,false,stuck_loop
hermes_pilot_h5_004,11,0,0,0,2,1,1,0,0,0.5,0,1,1,0,0,false,true,true,false,false,1,1,1,,27,false,stuck_loop
hermes_pilot_h5_004,12,1,1,0,2,0.666667,1,0,0,0.5,0,0,2,1,0,false,true,true,false,false,1,1,1,,27,false,stuck_loop
hermes_pilot_h5_004,15,0,0,0,3,1,1,0,0,0.5,0,3,2,0,0,false,true,true,false,false,2,1,1,,27,false,stuck_loop
hermes_pilot_h5_004,16,1,1,0,3,0.75,1,0,0,0.5,0,0,3,1,0,false,true,true,false,false,2,1,1,,27,false,stuck_loop
hermes_pilot_h5_004,27,1,1,0,3,0.75,1,0,0,0.5,0,11,3,12,1,false,true,true,false,false,2,1,1,,27,false,stuck_loop
hermes_pilot_h5_005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,19,false,stuck_loop
hermes_pilot_h5_005,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,19,false,stuck_loop
hermes_pilot_h5_005,5,0,0,0,1,1,0,0,0,0,0,3,0,0,0,false,false,false,false,false,0,1,1,,19,false,stuck_loop
hermes_pilot_h5_005,6,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,19,false,stuck_loop
hermes_pilot_h5_005,7,1,1,1,1,0.5,0,0,0,0.5,0,1,1,2,1,false,true,false,true,false,0,1,1,,19,false,stuck_loop
hermes_pilot_h5_005,8,2,2,1,1,0.333333,0,0,0,0.5,0,0,2,3,1,false,true,false,true,false,0,1,1,,19,false,stuck_loop
hermes_pilot_h5_005,9,1,1,1,2,0.666667,0,0,0,0.5,0,1,2,0,1,false,true,false,true,false,0,2,1,,19,false,stuck_loop
hermes_pilot_h5_005,10,2,2,2,2,0.5,0,0,0,0.5,0,0,3,1,1,false,true,false,true,false,0,2,1,,19,false,stuck_loop
hermes_pilot_h5_005,17,1,1,1,3,0.75,0.5,0,0,0.5,0,7,3,0,1,false,true,true,true,false,1,2,1,,19,false,stuck_loop
hermes_pilot_h5_005,18,2,1,1,3,0.75,0.5,0,0,0.5,0,0,3,1,1,false,true,true,true,false,1,2,1,,19,false,stuck_loop
hermes_pilot_h5_005,19,2,1,1,3,0.75,0.5,0,0,0.5,0,1,3,2,2,false,true,true,true,false,1,2,1,,19,false,stuck_loop
hermes_pilot_h5_006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,13,false,no_validation_frontier
hermes_pilot_h5_006,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,13,false,no_validation_frontier
hermes_pilot_h5_006,13,0,0,0,1,1,0,0,0,0,0,11,0,0,0,false,false,false,false,false,0,1,1,,13,false,no_validation_frontier
hermes_pilot_h5_007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,29,false,
hermes_pilot_h5_007,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,29,false,
hermes_pilot_h5_007,15,0,0,0,1,1,0,0,0,0,0,13,0,0,0,false,false,false,false,false,0,1,0,,29,false,
hermes_pilot_h5_007,16,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,0,,29,false,
hermes_pilot_h5_007,17,0,0,0,2,1,1,0,0,0.5,0,1,1,0,0,false,true,true,false,false,0,2,0,,29,false,
hermes_pilot_h5_007,18,1,1,0,2,0.666667,1,0,0,0.5,0,0,2,1,0,false,true,true,false,false,0,2,0,,29,false,
hermes_pilot_h5_007,23,0,0,0,3,1,1,0,0,0.5,0,5,2,0,0,false,true,true,false,false,0,3,0,,29,false,
hermes_pilot_h5_007,24,1,1,1,3,0.75,0.5,0,0,0.5,0,0,3,1,0,false,true,true,false,false,0,3,0,,29,false,
hermes_pilot_h5_007,25,0,0,0,4,1,1,0,0,0.5,0,1,3,0,0,false,true,true,false,false,0,4,0,,29,false,
hermes_pilot_h5_007,26,1,1,0,4,0.8,1,0,0,0.5,0,0,4,1,0,false,true,true,false,false,0,4,0,,29,false,
hermes_pilot_h5_007,29,0,0,0,5,1,1,0,0,0.5,0,3,4,0,0,false,true,true,false,false,0,5,0,,29,false,
hermes_pilot_h5_008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,49,false,stuck_loop
hermes_pilot_h5_008,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,49,false,stuck_loop
hermes_pilot_h5_008,3,0,0,0,1,1,1,0,0,0,0,1,0,0,0,false,true,true,false,false,0,1,0,,49,false,stuck_loop
hermes_pilot_h5_008,4,1,1,0,1,0.5,1,0,0,0.5,0,0,1,1,0,false,true,true,false,false,0,1,0,,49,false,stuck_loop
hermes_pilot_h5_008,5,0,0,0,2,1,1,0,0,0.5,0,1,1,0,0,false,true,true,false,false,0,2,0,,49,false,stuck_loop
hermes_pilot_h5_008,6,1,1,1,2,0.666667,0.5,0,0,0.5,0,0,2,1,0,false,true,true,false,false,0,2,0,,49,false,stuck_loop
hermes_pilot_h5_008,7,1,1,1,2,0.666667,0.5,0,0,0.5,0,1,2,2,1,false,true,true,true,false,0,2,0,,49,false,stuck_loop
hermes_pilot_h5_008,8,2,2,1,2,0.5,0.5,0,0,0.5,0,0,3,3,1,false,true,true,true,false,0,2,0,,49,false,stuck_loop
hermes_pilot_h5_008,9,2,2,1,2,0.5,0.5,0,0,0.5,0,1,3,4,2,false,true,true,true,false,0,2,0,,49,false,stuck_loop
hermes_pilot_h5_008,12,3,3,2,2,0.4,0.333333,0,0,0.5,0,0,4,7,2,false,true,true,true,false,0,2,0,,49,false,stuck_loop
hermes_pilot_h5_008,13,3,3,2,2,0.4,0.333333,0,0,0.5,0,1,4,8,3,false,true,true,true,false,0,2,0,,49,false,stuck_loop
hermes_pilot_h5_008,14,4,4,2,2,0.333333,0.333333,0,0,0.5,0,0,5,9,3,false,true,true,true,false,0,2,0,,49,false,stuck_loop
hermes_pilot_h5_008,15,3,3,2,3,0.5,0.333333,0,0,0.5,0,1,5,0,3,false,true,true,true,false,0,3,0,,49,false,stuck_loop
hermes_pilot_h5_008,16,4,4,3,3,0.428571,0.25,0,0,0.5,0,0,6,1,3,false,true,true,true,false,0,3,0,,49,false,stuck_loop
hermes_pilot_h5_008,17,3,3,2,4,0.571429,0.5,0,0,0.5,0,1,6,0,3,false,true,true,true,false,0,4,0,,49,false,stuck_loop
hermes_pilot_h5_008,18,4,4,2,4,0.5,0.5,0,0,0.5,0,0,7,1,3,false,true,true,true,false,0,4,0,,49,false,stuck_loop
hermes_pilot_h5_008,29,3,3,2,5,0.625,0.5,0,0,0.5,0,11,7,0,3,false,true,true,true,false,0,5,0,,49,false,stuck_loop
hermes_pilot_h5_008,30,4,4,2,5,0.555556,0.5,0,0,0.5,0,0,8,1,3,false,true,true,true,false,0,5,0,,49,false,stuck_loop
hermes_pilot_h5_008,32,3,3,2,6,0.666667,0.5,0,0,0.5,0,2,8,0,3,false,true,true,true,false,0,6,1,,49,false,stuck_loop
hermes_pilot_h5_008,31,4,4,2,6,0.6,0.5,0,0,0.5,0,0,9,-1,3,false,true,true,true,false,0,6,1,,49,false,stuck_loop
hermes_pilot_h5_008,33,4,4,2,6,0.6,0.5,0,0,0.5,0,2,9,1,4,false,true,true,true,false,0,6,1,,49,false,stuck_loop
hermes_pilot_h5_008,36,5,4,2,6,0.6,0.5,0,0,0.5,0,0,9,4,4,false,true,true,true,false,0,6,1,,49,false,stuck_loop
hermes_pilot_h5_008,37,4,4,2,7,0.6,0.5,0,0,0.5,0,1,9,0,4,false,true,true,true,false,0,7,1,,49,false,stuck_loop
hermes_pilot_h5_008,38,5,5,3,7,0.545455,0.4,0,0,0.5,0,0,10,1,4,false,true,true,true,false,0,7,1,,49,false,stuck_loop
hermes_pilot_h5_008,39,5,5,3,7,0.545455,0.4,0,0,0.5,0,1,10,2,5,false,true,true,true,false,0,7,1,,49,false,stuck_loop
hermes_pilot_h5_008,42,6,6,3,7,0.5,0.4,0,0,0.5,0,0,11,5,5,false,true,true,true,false,0,7,1,,49,false,stuck_loop
hermes_pilot_h5_008,45,5,5,3,8,0.583333,0.4,0,0,0.5,0,3,11,0,5,false,true,true,true,false,0,8,1,,49,false,stuck_loop
hermes_pilot_h5_008,46,6,6,4,8,0.538462,0.333333,0,0,0.5,0,0,12,1,5,false,true,true,true,false,0,8,1,,49,false,stuck_loop
hermes_pilot_h5_008,47,6,6,4,8,0.538462,0.333333,0,0,0.5,0,1,12,2,6,false,true,true,true,false,0,8,1,,49,false,stuck_loop
hermes_pilot_h5_008,48,7,7,4,8,0.5,0.333333,0,0,0.5,0,0,13,3,6,false,true,true,true,false,0,8,1,,49,false,stuck_loop
hermes_pilot_h5_008,49,7,7,4,8,0.5,0.333333,0,0,0.5,0,1,13,4,7,false,true,true,true,false,0,8,1,,49,false,stuck_loop
hermes_pilot_h5_009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,21,false,stuck_loop
hermes_pilot_h5_009,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,21,false,stuck_loop
hermes_pilot_h5_009,5,1,1,0,0,0,0,0,0,0,0,3,0,5,1,false,false,false,false,false,0,0,0,,21,false,stuck_loop
hermes_pilot_h5_009,6,2,1,0,0,0,0,0,0,0,0,0,0,6,1,false,false,false,false,false,0,0,0,,21,false,stuck_loop
hermes_pilot_h5_009,8,1,1,0,1,0,0,0,0,0,0,2,0,0,1,false,false,false,false,false,0,1,0,,21,false,stuck_loop
hermes_pilot_h5_009,7,2,2,0,1,0,0,0,0,0,0,0,1,-1,1,false,false,false,false,false,0,1,0,,21,false,stuck_loop
hermes_pilot_h5_009,9,1,1,0,2,0.5,0,0,0,0,0,2,1,0,1,false,false,false,false,false,0,2,0,,21,false,stuck_loop
hermes_pilot_h5_009,10,2,2,0,2,0.333333,0,0,0,0.166667,0,0,2,1,1,false,false,false,false,false,0,2,0,,21,false,stuck_loop
hermes_pilot_h5_009,11,1,1,0,3,0.666667,0,0,0,0.166667,0,1,2,0,1,false,false,false,false,false,0,3,1,,21,false,stuck_loop
hermes_pilot_h5_009,12,2,2,0,3,0.5,0,0,0,0.166667,0,0,3,1,1,false,false,false,false,false,0,3,1,,21,false,stuck_loop
hermes_pilot_h5_009,13,1,1,0,4,0.75,0,0,0,0.166667,0,1,3,0,1,false,false,false,false,false,0,4,1,,21,false,stuck_loop
hermes_pilot_h5_009,14,2,2,0,4,0.6,0,0,0,0.166667,0,0,4,1,1,false,false,false,false,false,0,4,1,,21,false,stuck_loop
hermes_pilot_h5_009,17,1,1,0,5,0.8,0,0,0,0.166667,0,3,4,0,1,false,false,false,false,false,0,5,2,,21,false,stuck_loop
hermes_pilot_h5_009,18,2,2,1,5,0.666667,0,0,0,0.166667,0,0,5,1,1,false,false,false,false,false,0,5,2,,21,false,stuck_loop
hermes_pilot_h5_009,21,1,1,0,6,0.833333,1,0,0,0.166667,0,3,5,0,1,false,true,true,false,false,0,6,2,,21,false,stuck_loop
hermes_pilot_h5_010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,15,false,stuck_loop
hermes_pilot_h5_010,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,15,false,stuck_loop
hermes_pilot_h5_010,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,false,false,false,false,false,0,1,1,,15,false,stuck_loop
hermes_pilot_h5_010,4,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,15,false,stuck_loop
hermes_pilot_h5_010,5,1,1,1,1,0.5,0,0,0,0.5,0,1,1,2,1,false,true,false,true,false,0,1,1,,15,false,stuck_loop
hermes_pilot_h5_010,6,2,2,1,1,0.333333,0,0,0,0.5,0,0,2,3,1,false,true,false,true,false,0,1,1,,15,false,stuck_loop
hermes_pilot_h5_010,7,1,1,1,2,0.666667,0,0,0,0.5,0,1,2,0,1,false,true,false,true,false,1,1,1,,15,false,stuck_loop
hermes_pilot_h5_010,8,2,2,1,2,0.5,0,0,0,0.5,0,0,3,1,1,false,true,false,true,false,1,1,1,,15,false,stuck_loop
hermes_pilot_h5_010,9,1,1,1,3,0.75,0,0,0,0.5,0,1,3,0,1,false,true,false,true,false,1,2,1,,15,false,stuck_loop
hermes_pilot_h5_010,10,2,2,1,3,0.6,0,0,0,0.5,0,0,4,1,1,false,true,false,true,false,1,2,1,,15,false,stuck_loop
hermes_pilot_h5_010,11,1,1,1,4,0.8,0,0,0,0.5,0,1,4,0,1,false,true,false,true,false,1,3,2,,15,false,stuck_loop
hermes_pilot_h5_010,12,2,2,2,4,0.666667,0,0,0,0.5,0,0,5,1,1,false,true,false,true,false,1,3,2,,15,false,stuck_loop
hermes_pilot_h5_010,13,1,1,1,5,0.833333,0.5,0,0,0.5,0,1,5,0,1,false,true,true,true,false,2,3,2,,15,false,stuck_loop
hermes_pilot_h5_010,14,2,1,1,5,0.833333,0.5,0,0,0.5,0,0,5,1,1,false,true,true,true,false,2,3,2,,15,false,stuck_loop
hermes_pilot_h5_010,15,2,1,1,5,0.833333,0.5,0,0,0.5,0,1,5,2,2,false,true,true,true,false,2,3,2,,15,false,stuck_loop
hermes_pilot_h5_011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,17,false,no_validation_frontier
hermes_pilot_h5_011,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,17,false,no_validation_frontier
hermes_pilot_h5_011,13,0,0,0,1,1,0,0,0,0,0,11,0,0,0,false,false,false,false,false,0,1,1,,17,false,no_validation_frontier
hermes_pilot_h5_011,14,1,1,0,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,17,false,no_validation_frontier
hermes_pilot_h5_011,17,0,0,0,2,1,0,0,0,0.5,0,3,1,0,0,false,false,false,false,false,0,2,1,,17,false,no_validation_frontier
hermes_pilot_h5_012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,25,false,stuck_loop
hermes_pilot_h5_012,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,25,false,stuck_loop
hermes_pilot_h5_012,9,0,0,0,1,1,0,0,0,0,0,7,0,0,0,false,false,false,false,false,0,1,0,,25,false,stuck_loop
hermes_pilot_h5_012,10,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,0,,25,false,stuck_loop
hermes_pilot_h5_012,11,0,0,0,2,1,1,0,0,0.5,0,1,1,0,0,false,true,true,false,false,0,2,0,,25,false,stuck_loop
hermes_pilot_h5_012,12,1,1,0,2,0.666667,1,0,0,0.5,0,0,2,1,0,false,true,true,false,false,0,2,0,,25,false,stuck_loop
hermes_pilot_h5_012,21,1,1,0,2,0.666667,1,0,0,0.5,0,9,2,10,1,false,true,true,false,false,0,2,0,,25,false,stuck_loop
hermes_pilot_h5_012,22,2,2,1,2,0.5,0.5,0,0,0.5,0,0,3,11,1,false,true,true,false,false,0,2,0,,25,false,stuck_loop
hermes_pilot_h5_012,23,1,1,0,3,0.75,1,0,0,0.5,0,1,3,0,1,false,true,true,false,false,0,3,0,,25,false,stuck_loop
hermes_pilot_h5_012,24,2,2,0,3,0.6,1,0,0,0.5,0,0,4,1,1,false,true,true,false,false,0,3,0,,25,false,stuck_loop
hermes_pilot_h5_012,25,1,1,0,4,0.8,1,0,0,0.5,0,1,4,0,1,false,true,true,false,false,0,4,0,,25,false,stuck_loop
hermes_pilot_h5_013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,57,false,stuck_loop
hermes_pilot_h5_013,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,57,false,stuck_loop
hermes_pilot_h5_013,7,0,0,0,1,1,1,0,0,0,0,5,0,0,0,false,true,true,false,false,0,1,0,,57,false,stuck_loop
hermes_pilot_h5_013,8,1,1,0,1,0.5,1,0,0,0.5,0,0,1,1,0,false,true,true,false,false,0,1,0,,57,false,stuck_loop
hermes_pilot_h5_013,11,1,1,0,1,0.5,1,0,0,0.5,0,3,1,4,1,false,true,true,false,false,0,1,0,,57,false,stuck_loop
hermes_pilot_h5_013,12,2,2,1,1,0.333333,0.5,0,0,0.5,0,0,2,5,1,false,true,true,false,false,0,1,0,,57,false,stuck_loop
hermes_pilot_h5_013,17,2,2,1,1,0.333333,0.5,0,0,0.5,0,5,2,10,2,false,true,true,true,false,0,1,0,,57,false,stuck_loop
hermes_pilot_h5_013,22,3,3,1,1,0.25,0.5,0,0,0.5,0,0,3,15,2,false,true,true,true,false,0,1,0,,57,false,stuck_loop
hermes_pilot_h5_013,29,2,2,1,2,0.5,0.5,0,0,0.5,0,7,3,0,2,false,true,true,true,false,0,2,1,,57,false,stuck_loop
hermes_pilot_h5_013,30,3,3,1,2,0.4,0.5,0,0,0.5,0,0,4,1,2,false,true,true,true,false,0,2,1,,57,false,stuck_loop
hermes_pilot_h5_013,32,3,3,1,2,0.4,0.5,0,0,0.5,0,2,4,3,3,false,true,true,true,false,0,2,1,,57,false,stuck_loop
hermes_pilot_h5_013,34,4,4,2,2,0.333333,0.333333,0,0,0.5,0,0,5,5,3,false,true,true,true,false,0,2,1,,57,false,stuck_loop
hermes_pilot_h5_013,35,3,3,1,3,0.5,0.666667,0,0,0.5,0,1,5,0,3,false,true,true,true,false,0,3,1,,57,false,stuck_loop
hermes_pilot_h5_013,36,4,4,1,3,0.428571,0.666667,0,0,0.5,0,0,6,1,3,false,true,true,true,false,0,3,1,,57,false,stuck_loop
hermes_pilot_h5_013,37,3,3,1,4,0.571429,0.666667,0,0,0.5,0,1,6,0,3,false,true,true,true,false,0,4,2,,57,false,stuck_loop
hermes_pilot_h5_013,38,4,4,1,4,0.5,0.666667,0,0,0.5,0,0,7,1,3,false,true,true,true,false,0,4,2,,57,false,stuck_loop
hermes_pilot_h5_013,41,3,3,1,5,0.625,0.666667,0,0,0.5,0,3,7,0,3,false,true,true,true,false,0,5,2,,57,false,stuck_loop
hermes_pilot_h5_013,42,4,3,1,5,0.625,0.666667,0,0,0.5,0,0,7,1,3,false,true,true,true,false,0,5,2,,57,false,stuck_loop
hermes_pilot_h5_013,43,3,3,1,6,0.625,0.666667,0,0,0.5,0,1,7,0,3,false,true,true,true,false,0,6,2,,57,false,stuck_loop
hermes_pilot_h5_013,44,4,4,1,6,0.555556,0.666667,0,0,0.5,0,0,8,1,3,false,true,true,true,false,0,6,2,,57,false,stuck_loop
hermes_pilot_h5_013,51,3,3,1,7,0.666667,0.666667,0,0,0.5,0,7,8,0,3,false,true,true,true,false,1,6,2,,57,false,stuck_loop
hermes_pilot_h5_013,52,4,4,2,7,0.6,0.5,0,0,0.5,0,0,9,1,3,false,true,true,true,false,1,6,2,,57,false,stuck_loop
hermes_pilot_h5_013,53,4,4,2,7,0.6,0.5,0,0,0.5,0,1,9,2,4,false,true,true,true,false,1,6,2,,57,false,stuck_loop
hermes_pilot_h5_013,54,5,5,2,7,0.545455,0.5,0,0,0.5,0,0,10,3,4,false,true,true,true,false,1,6,2,,57,false,stuck_loop
hermes_pilot_h5_013,57,5,5,2,7,0.545455,0.5,0,0,0.5,0,3,10,6,5,false,true,true,true,false,1,6,2,,57,false,stuck_loop
hermes_pilot_h5_014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,11,false,stuck_loop
hermes_pilot_h5_014,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,11,false,stuck_loop
hermes_pilot_h5_014,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,false,false,false,false,false,0,1,1,,11,false,stuck_loop
hermes_pilot_h5_014,4,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,11,false,stuck_loop
hermes_pilot_h5_014,7,0,0,0,2,1,1,0,0,0.5,0,3,1,0,0,false,true,true,false,false,1,1,1,,11,false,stuck_loop
hermes_pilot_h5_014,8,1,1,0,2,0.666667,1,0,0,0.5,0,0,2,1,0,false,true,true,false,false,1,1,1,,11,false,stuck_loop
hermes_pilot_h5_014,9,1,1,0,2,0.666667,1,0,0,0.5,0,1,2,2,1,false,true,true,false,false,1,1,1,,11,false,stuck_loop
hermes_pilot_h5_014,10,2,2,1,2,0.5,0.5,0,0,0.5,0,0,3,3,1,false,true,true,false,false,1,1,1,,11,false,stuck_loop
hermes_pilot_h5_014,11,1,1,0,3,0.75,1,0,0,0.5,0,1,3,0,1,false,true,true,false,false,1,2,1,,11,false,stuck_loop
hermes_pilot_h5_015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,0,0,0,,29,false,stuck_loop
hermes_pilot_h5_015,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,0,0,0,,29,false,stuck_loop
hermes_pilot_h5_015,5,0,0,0,1,1,0,0,0,0,0,3,0,0,0,false,false,false,false,false,0,1,1,,29,false,stuck_loop
hermes_pilot_h5_015,6,1,1,1,1,0.5,0,0,0,0.5,0,0,1,1,0,false,false,false,false,false,0,1,1,,29,false,stuck_loop
hermes_pilot_h5_015,7,1,1,1,1,0.5,0,0,0,0.5,0,1,1,2,1,false,true,false,true,false,0,1,1,,29,false,stuck_loop
hermes_pilot_h5_015,8,2,2,1,1,0.333333,0,0,0,0.5,0,0,2,3,1,false,true,false,true,false,0,1,1,,29,false,stuck_loop
hermes_pilot_h5_015,9,1,1,1,2,0.666667,0,0,0,0.5,0,1,2,0,1,false,true,false,true,false,0,2,1,,29,false,stuck_loop
hermes_pilot_h5_015,10,2,2,2,2,0.5,0,0,0,0.5,0,0,3,1,1,false,true,false,true,false,0,2,1,,29,false,stuck_loop
hermes_pilot_h5_015,11,2,2,2,2,0.5,0,0,0,0.5,0,1,3,2,2,false,true,false,true,false,0,2,1,,29,false,stuck_loop
hermes_pilot_h5_015,12,3,3,2,2,0.4,0,0,0,0.5,0,0,4,3,2,false,true,false,true,false,0,2,1,,29,false,stuck_loop
hermes_pilot_h5_015,13,2,2,2,3,0.6,0,0,0,0.5,0,1,4,0,2,false,true,false,true,false,1,2,1,,29,false,stuck_loop
