monotonic_ns,wall_ns,interval_ns,connection_id,route,direction,bytes,billed
5892642250000000,1784507373102722336,250000000,84009d8f7ae1c4fd,api,client_to_target,56604,1
5892642250000000,1784507373102742116,250000000,84009d8f7ae1c4fd,api,target_to_client,149,0
5892649000000000,1784507379612594313,250000000,84009d8f7ae1c4fd,api,target_to_client,2941,0
5892649250000000,1784507379863333545,250000000,84009d8f7ae1c4fd,api,target_to_client,3378,0
5892649500000000,1784507380113626582,250000000,84009d8f7ae1c4fd,api,target_to_client,1921,0
5892661000000000,1784507391631023537,250000000,356ae06b93d34190,api,client_to_target,61204,1
5892661000000000,1784507391631040377,250000000,356ae06b93d34190,api,target_to_client,149,0
5892662000000000,1784507392632924968,250000000,356ae06b93d34190,api,target_to_client,1463,0
5892662250000000,1784507392884407568,250000000,356ae06b93d34190,api,target_to_client,3195,0
5892662500000000,1784507393134679080,250000000,356ae06b93d34190,api,target_to_client,3184,0
5892662750000000,1784507393385504527,250000000,356ae06b93d34190,api,target_to_client,3409,0
5892663000000000,1784507393636169885,250000000,356ae06b93d34190,api,target_to_client,3185,0
5892663250000000,1784507393886510636,250000000,356ae06b93d34190,api,target_to_client,3177,0
5892663500000000,1784507394136573991,250000000,080b4293cd193d76,kv,client_to_target,186,0
5892663500000000,1784507394136587851,250000000,080b4293cd193d76,kv,target_to_client,36,1
5892663500000000,1784507394136593971,250000000,19783a58ac6a4ade,kv,client_to_target,186,0
5892663500000000,1784507394136599011,250000000,19783a58ac6a4ade,kv,target_to_client,36,1
5892663500000000,1784507394136603341,250000000,1b0cb1b56f6d7fc0,kv,client_to_target,186,0
5892663500000000,1784507394136607561,250000000,1b0cb1b56f6d7fc0,kv,target_to_client,36,1
5892663500000000,1784507394136611781,250000000,356ae06b93d34190,api,target_to_client,2393,0
5892663500000000,1784507394136616421,250000000,469b02df22eb5324,kv,client_to_target,186,0
5892663500000000,1784507394136620591,250000000,469b02df22eb5324,kv,target_to_client,36,1
5892663500000000,1784507394136624691,250000000,58327799eb7b7043,api,client_to_target,61172,1
5892663500000000,1784507394136629280,250000000,58327799eb7b7043,api,target_to_client,149,0
5892663500000000,1784507394136633520,250000000,61655120a36b62f9,kv,client_to_target,186,0
5892663500000000,1784507394136637770,250000000,61655120a36b62f9,kv,target_to_client,36,1
5892663500000000,1784507394136642230,250000000,9055c9e2eab4b231,kv,client_to_target,186,0
5892663500000000,1784507394136646970,250000000,9055c9e2eab4b231,kv,target_to_client,36,1
5892663500000000,1784507394136651170,250000000,906fb140837dc35f,kv,client_to_target,186,0
5892663500000000,1784507394136655450,250000000,906fb140837dc35f,kv,target_to_client,36,1
5892663500000000,1784507394136659650,250000000,94d84c222f898939,kv,client_to_target,186,0
5892663500000000,1784507394136663790,250000000,94d84c222f898939,kv,target_to_client,36,1
5892663500000000,1784507394136667920,250000000,97dfb0c038d350dd,kv,client_to_target,186,0
5892663500000000,1784507394136672110,250000000,97dfb0c038d350dd,kv,target_to_client,36,1
5892663500000000,1784507394136676290,250000000,a10ecaca6ea39862,kv,client_to_target,186,0
5892663500000000,1784507394136680490,250000000,a10ecaca6ea39862,kv,target_to_client,36,1
5892663500000000,1784507394136684650,250000000,bffd6c9d7b945efe,kv,client_to_target,186,0
5892663500000000,1784507394136688830,250000000,bffd6c9d7b945efe,kv,target_to_client,36,1
5892663500000000,1784507394136693090,250000000,cd91b622bed20f02,kv,client_to_target,186,0
5892663500000000,1784507394136697210,250000000,cd91b622bed20f02,kv,target_to_client,36,1
