connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_first_byte_ns,client_last_byte_ns,target_first_byte_ns,target_last_byte_ns,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
1f21ffd83a2b4d39,kv,,1141419331594,1141419957621,0,0,,,,,21,10,10,0,29,23,10,0
d2ae43c9ec05024b,api,,1333392459075,1337169448776,4495,15616,1333392904431,1333392904431,1333453986743,1337168753049,,,,,,,,
d6868f5ec14b252f,api,,1337175853343,1337819233036,4495,15663,1337176328966,1337176328966,1337241528903,1337818592502,,,,,,,,
1021793a3cc96ab1,api,,1455652360486,1461771603536,16764,46577,1455652800221,1455652800221,1455743524335,1461769718746,,,,,,,,
3b15fa3fdaaeb14c,api,,1455660234691,1461771806106,16770,46351,1455660656804,1455660656804,1455743575782,1461769750466,,,,,,,,
7bf190aee1a9feb4,api,,1455692168434,1462064499274,16746,47241,1455692704310,1455692704310,1455815621964,1462062857571,,,,,,,,
d334ff08b8d365ee,api,,1455676239764,1462155939920,16770,48359,1455676656647,1455676656647,1455815558695,1462154672450,,,,,,,,
60a0dcae88ac5952,api,,1455708147598,1462253556144,16764,48112,1455708567567,1455708567567,1455910619662,1462252890494,,,,,,,,
597c87c0b9dc0fd5,api,,1455668264569,1462255187617,16752,49231,1455668686321,1455668686321,1455815520453,1462252806116,,,,,,,,
f6efd6f4945a78bc,api,,1455700163546,1462298052549,16758,48553,1455700578165,1455700578165,1455846699999,1462297412096,,,,,,,,
b7a00d32881423ba,api,,1455684198879,1462368812732,16746,49425,1455684625199,1455684625199,1455815590374,1462368211132,,,,,,,,
2eb273b37b657019,api,,1461784687675,1462576037888,16960,46671,1461785103927,1461785103927,1461896840505,1462575103664,,,,,,,,
3c18d1b274907ef8,api,,1461793020372,1462599307244,16954,46903,1461793349920,1461793349920,1461896875400,1462598646373,,,,,,,,
d4538be891aca709,api,,1462075625416,1462862989725,16936,47328,1462075990211,1462075990211,1462154599624,1462862325157,,,,,,,,
16f8ce99d0c7745c,api,,1462166966055,1462863492319,16960,46659,1462167350297,1462167350297,1462225354707,1462862365794,,,,,,,,
47fb5e072fdfba6d,api,,1462266424588,1462973317618,16954,46656,1462266950175,1462266950175,1462345587680,1462972691092,,,,,,,,
4bba7c3b1ae18462,api,,1462274717811,1463050535868,16942,47102,1462275173216,1462275173216,1462368262198,1463049949688,,,,,,,,
35ef5e6e1c05b5b2,api,,1462380048781,1463183201427,16936,47322,1462380388198,1462380388198,1462441586567,1463182605007,,,,,,,,
76e7ea6632b1ff0a,api,,1472352652010,1477569387768,16739,46122,1472355805249,1472355805249,1472444765804,1477567957653,,,,,,,,
